,x,y,z,rep
1399,0.21250000000000002,0.48750000000000004,0.3041161904043813,10
1400,0.21250000000000002,0.5,0.3036375527353435,10
1401,0.21250000000000002,0.5125000000000001,0.3031470542630114,10
1402,0.21250000000000002,0.525,0.3026447141474193,10
1403,0.21250000000000002,0.5375,0.302130552011164,10
1404,0.21250000000000002,0.55,0.30160458793863865,10
1405,0.21250000000000002,0.5625,0.30106684247524784,10
1406,0.21250000000000002,0.5750000000000001,0.30051733662660546,10
1407,0.21250000000000002,0.5875,0.29995609185771377,10
1408,0.21250000000000002,0.6000000000000001,0.29938313009212525,10
1409,0.21250000000000002,0.6125,0.298798473711086,10
1410,0.21250000000000002,0.625,0.29820214555266156,10
1411,0.21250000000000002,0.6375000000000001,0.2975941689108447,10
1412,0.21250000000000002,0.65,0.2969745675346459,10
1413,0.21250000000000002,0.6625000000000001,0.2963433656271649,10
1414,0.21250000000000002,0.675,0.2957005878446461,10
1415,0.21250000000000002,0.6875,0.2950462592955148,10
1416,0.21250000000000002,0.7000000000000001,0.2943804055393968,10
1417,0.21250000000000002,0.7125,0.29370305258611984,10
1418,0.21250000000000002,0.7250000000000001,0.29301422689469736,10
1419,0.21250000000000002,0.7375,0.2923139553722955,10
1420,0.21250000000000002,0.75,0.2916022653731815,10
1421,0.21250000000000002,0.7625000000000001,0.29087918469765545,10
1422,0.21250000000000002,0.775,0.2901447415909643,10
1423,0.21250000000000002,0.7875000000000001,0.2893989647421985,10
1424,0.21250000000000002,0.8,0.2886418832831714,10
1425,0.21250000000000002,0.8125,0.2878735267872813,10
1426,0.21250000000000002,0.8250000000000001,0.2870939252683559,10
1427,0.21250000000000002,0.8375,0.2863031091794806,10
1428,0.21250000000000002,0.8500000000000001,0.2855011094118083,10
1429,0.21250000000000002,0.8625,0.28468795729335283,10
1430,0.21250000000000002,0.875,0.2838636845877655,10
1431,0.21250000000000002,0.8875000000000001,0.28302832349309404,10
1432,0.21250000000000002,0.9,0.282181906640525,10
1433,0.21250000000000002,0.9125000000000001,0.2813244670931091,10
1434,0.21250000000000002,0.925,0.2804560383444695,10
1435,0.21250000000000002,0.9375,0.2795766543174939,10
1436,0.21250000000000002,0.9500000000000001,0.278686349363009,10
1437,0.21250000000000002,0.9625,0.27778515825843886,10
1438,0.21250000000000002,0.9750000000000001,0.2768731162064464,10
1439,0.21250000000000002,0.9875,0.27595025883355834,10
1440,0.225,0.0,0.3311291657854629,10
1441,0.225,0.0125,0.33112269843999625,10
1442,0.225,0.025,0.3311032966562262,10
1443,0.225,0.037500000000000006,0.3310709611920324,10
1444,0.225,0.05,0.3310256933105148,10
1445,0.225,0.0625,0.3309674947799443,10
1446,0.225,0.07500000000000001,0.33089636787369364,10
1447,0.225,0.08750000000000001,0.33081231537014844,10
1448,0.225,0.1,0.33071534055259905,10
1449,0.225,0.1125,0.3306054472091119,10
1450,0.225,0.125,0.3304826396323817,10
1451,0.225,0.1375,0.3303469226195639,10
1452,0.225,0.15000000000000002,0.330198301472087,10
1453,0.225,0.1625,0.3300367819954456,10
1454,0.225,0.17500000000000002,0.3298623704989739,10
1455,0.225,0.1875,0.3296750737955986,10
1456,0.225,0.2,0.3294748992015736,10
1457,0.225,0.21250000000000002,0.3292618545361932,10
1458,0.225,0.225,0.32903594812148784,10
1459,0.225,0.23750000000000002,0.32879718878189806,10
1460,0.225,0.25,0.32854558584393007,10
1461,0.225,0.2625,0.32828114913579176,10
1462,0.225,0.275,0.3280038889870084,10
1463,0.225,0.28750000000000003,0.32771381622801926,10
1464,0.225,0.30000000000000004,0.3274109421897546,10
1465,0.225,0.3125,0.3270952787031931,10
1466,0.225,0.325,0.3267668380988995,10
1467,0.225,0.3375,0.32642563320654316,10
1468,0.225,0.35000000000000003,0.3260716773543968,10
1469,0.225,0.36250000000000004,0.3257049843688159,10
1470,0.225,0.375,0.3253255685736986,10
1471,0.225,0.3875,0.32493344478992603,10
1472,0.225,0.4,0.3245286283347838,10
1473,0.225,0.41250000000000003,0.32411113502136313,10
1474,0.225,0.42500000000000004,0.32368098115794347,10
1475,0.225,0.4375,0.32323818354735545,10
1476,0.225,0.45,0.3227827594863244,10
1477,0.225,0.4625,0.32231472676479483,10
1478,0.225,0.47500000000000003,0.3218341036652354,10
1479,0.225,0.48750000000000004,0.3213409089619248,10
1480,0.225,0.5,0.32083516192021844,10
1481,0.225,0.5125000000000001,0.32031688229579586,10
1482,0.225,0.525,0.3197860903338889,10
1483,0.225,0.5375,0.3192428067684911,10
1484,0.225,0.55,0.31868705282154774,10
1485,0.225,0.5625,0.3181188502021266,10
1486,0.225,0.5750000000000001,0.3175382211055703,10
1487,0.225,0.5875,0.31694518821262907,10
1488,0.225,0.6000000000000001,0.3163397746885749,10
1489,0.225,0.6125,0.31572200418229657,10
1490,0.225,0.625,0.31509190082537597,10
1491,0.225,0.6375000000000001,0.31444948923114535,10
1492,0.225,0.65,0.3137947944937259,10
1493,0.225,0.6625000000000001,0.31312784218704753,10
1494,0.225,0.675,0.31244865836385,10
1495,0.225,0.6875,0.3117572695546649,10
1496,0.225,0.7000000000000001,0.3110537027667798,10
1497,0.225,0.7125,0.31033798548318287,10
1498,0.225,0.7250000000000001,0.30961014566148937,10
1499,0.225,0.7375,0.30887021173284995,10
1500,0.225,0.75,0.30811821260083955,10
1501,0.225,0.7625000000000001,0.30735417764032863,10
1502,0.225,0.775,0.3065781366963357,10
1503,0.225,0.7875000000000001,0.30579012008286144,10
1504,0.225,0.8,0.3049901585817046,10
1505,0.225,0.8125,0.30417828344125963,10
1506,0.225,0.8250000000000001,0.303354526375296,10
1507,0.225,0.8375,0.30251891956171917,10
1508,0.225,0.8500000000000001,0.3016714956413143,10
1509,0.225,0.8625,0.30081228771647034,10
1510,0.225,0.875,0.2999413293498877,10
1511,0.225,0.8875000000000001,0.2990586545632668,10
1512,0.225,0.9,0.29816429783597925,10
1513,0.225,0.9125000000000001,0.297258294103721,10
1514,0.225,0.925,0.29634067875714754,10
1515,0.225,0.9375,0.2954114876404918,10
1516,0.225,0.9500000000000001,0.29447075705016357,10
1517,0.225,0.9625,0.2935185237333319,10
1518,0.225,0.9750000000000001,0.2925548248864897,10
1519,0.225,0.9875,0.2915796981540006,10
1520,0.23750000000000002,0.0,0.3487621514866476,10
1521,0.23750000000000002,0.0125,0.34875533974805,10
1522,0.23750000000000002,0.025,0.3487349047983401,10
1523,0.23750000000000002,0.037500000000000006,0.34870084743575525,10
1524,0.23750000000000002,0.05,0.34865316899065707,10
1525,0.23750000000000002,0.0625,0.34859187132547864,10
1526,0.23750000000000002,0.07500000000000001,0.3485169568346523,10
1527,0.23750000000000002,0.08750000000000001,0.3484284284445157,10
1528,0.23750000000000002,0.1,0.34832628961319795,10
1529,0.23750000000000002,0.1125,0.3482105443304841,10
1530,0.23750000000000002,0.125,0.3480811971176595,10
1531,0.23750000000000002,0.1375,0.3479382530273333,10
1532,0.23750000000000002,0.15000000000000002,0.3477817176432408,10
1533,0.23750000000000002,0.1625,0.3476115970800255,10
1534,0.23750000000000002,0.17500000000000002,0.3474278979830003,10
1535,0.23750000000000002,0.1875,0.3472306275278878,10
1536,0.23750000000000002,0.2,0.3470197934205402,10
1537,0.23750000000000002,0.21250000000000002,0.34679540389663777,10
1538,0.23750000000000002,0.225,0.3465574677213679,10
1539,0.23750000000000002,0.23750000000000002,0.3463059941890823,10
1540,0.23750000000000002,0.25,0.34604099312293357,10
1541,0.23750000000000002,0.2625,0.34576247487449235,10
1542,0.23750000000000002,0.275,0.34547045032334234,10
1543,0.23750000000000002,0.28750000000000003,0.3451649308766553,10
1544,0.23750000000000002,0.30000000000000004,0.3448459284687458,10
1545,0.23750000000000002,0.3125,0.34451345556060486,10
1546,0.23750000000000002,0.325,0.3441675251394132,10
1547,0.23750000000000002,0.3375,0.3438081507180339,10
1548,0.23750000000000002,0.35000000000000003,0.3434353463344846,10
1549,0.23750000000000002,0.36250000000000004,0.343049126551389,10
1550,0.23750000000000002,0.375,0.34264950645540854,10
1551,0.23750000000000002,0.3875,0.34223650165665215,10
1552,0.23750000000000002,0.4,0.3418101282880674,10
1553,0.23750000000000002,0.41250000000000003,0.34137040300480975,10
1554,0.23750000000000002,0.42500000000000004,0.3409173429835921,10
1555,0.23750000000000002,0.4375,0.340450965922014,10
1556,0.23750000000000002,0.45,0.3399712900378702,10
1557,0.23750000000000002,0.4625,0.3394783340684387,10
1558,0.23750000000000002,0.47500000000000003,0.3389721172697496,10
1559,0.23750000000000002,0.48750000000000004,0.338452659415832,10
1560,0.23750000000000002,0.5,0.33791998079794244,10
1561,0.23750000000000002,0.5125000000000001,0.3373741022237717,10
1562,0.23750000000000002,0.525,0.33681504501663206,10
1563,0.23750000000000002,0.5375,0.3362428310146247,10
1564,0.23750000000000002,0.55,0.3356574825697863,10
1565,0.23750000000000002,0.5625,0.3350590225472159,10
1566,0.23750000000000002,0.5750000000000001,0.33444747432418226,10
1567,0.23750000000000002,0.5875,0.3338228617892099,10
1568,0.23750000000000002,0.6000000000000001,0.33318520934114665,10
1569,0.23750000000000002,0.6125,0.33253454188821013,10
1570,0.23750000000000002,0.625,0.33187088484701505,10
1571,0.23750000000000002,0.6375000000000001,0.3311942641415801,10
1572,0.23750000000000002,0.65,0.3305047062023156,10
1573,0.23750000000000002,0.6625000000000001,0.3298022379649908,10
1574,0.23750000000000002,0.675,0.32908688686968207,10
1575,0.23750000000000002,0.6875,0.32835868085970044,10
1576,0.23750000000000002,0.7000000000000001,0.32761764838050067,10
1577,0.23750000000000002,0.7125,0.3268638183785697,10
1578,0.23750000000000002,0.7250000000000001,0.32609722030029614,10
1579,0.23750000000000002,0.7375,0.32531788409081996,10
1580,0.23750000000000002,0.75,0.32452584019286274,10
1581,0.23750000000000002,0.7625000000000001,0.3237211195455385,10
1582,0.23750000000000002,0.775,0.32290375358314527,10
1583,0.23750000000000002,0.7875000000000001,0.32207377423393696,10
1584,0.23750000000000002,0.8,0.32123121391887643,10
1585,0.23750000000000002,0.8125,0.3203761055503687,10
1586,0.23750000000000002,0.8250000000000001,0.31950848253097586,10
1587,0.23750000000000002,0.8375,0.3186283787521117,10
1588,0.23750000000000002,0.8500000000000001,0.31773582859271815,10
1589,0.23750000000000002,0.8625,0.31683086691792234,10
1590,0.23750000000000002,0.875,0.31591352907767467,10
1591,0.23750000000000002,0.8875000000000001,0.3149838509053678,10
1592,0.23750000000000002,0.9,0.31404186871643713,10
1593,0.23750000000000002,0.9125000000000001,0.31308761930694223,10
1594,0.23750000000000002,0.925,0.3121211399521292,10
1595,0.23750000000000002,0.9375,0.311142468404975,10
1596,0.23750000000000002,0.9500000000000001,0.3101516428947125,10
1597,0.23750000000000002,0.9625,0.3091487021253372,10
1598,0.23750000000000002,0.9750000000000001,0.30813368527409535,10
1599,0.23750000000000002,0.9875,0.3071066319899537,10
1600,0.25,0.0,0.36627252908604757,10
1601,0.25,0.0125,0.3662653753490008,10
1602,0.25,0.025,0.3662439144173025,10
1603,0.25,0.037500000000000006,0.36620814712926747,10
1604,0.25,0.05,0.36615807488205093,10
1605,0.25,0.0625,0.36609369963159366,10
1606,0.25,0.07500000000000001,0.3660150238925457,10
1607,0.25,0.08750000000000001,0.3659220507381681,10
1608,0.25,0.1,0.3658147838002129,10
1609,0.25,0.1125,0.3656932272687811,10
1610,0.25,0.125,0.3655573858921594,10
1611,0.25,0.1375,0.36540726497663434,10
1612,0.25,0.15000000000000002,0.36524287038628495,10
1613,0.25,0.1625,0.365064208542754,10
1614,0.25,0.17500000000000002,0.36487128642499717,10
1615,0.25,0.1875,0.3646641115690101,10
1616,0.25,0.2,0.3644426920675342,10
1617,0.25,0.21250000000000002,0.3642070365697406,10
1618,0.25,0.225,0.3639571542808923,10
1619,0.25,0.23750000000000002,0.36369305496198445,10
1620,0.25,0.25,0.363414748929363,10
1621,0.25,0.2625,0.36312224705432194,10
1622,0.25,0.275,0.3628155607626788,10
1623,0.25,0.28750000000000003,0.36249470203432754,10
1624,0.25,0.30000000000000004,0.36215968340277166,10
1625,0.25,0.3125,0.36181051795463376,10
1626,0.25,0.325,0.3614472193291448,10
1627,0.25,0.3375,0.3610698017176111,10
1628,0.25,0.35000000000000003,0.3606782798628602,10
1629,0.25,0.36250000000000004,0.3602726690586647,10
1630,0.25,0.375,0.35985298514914504,10
1631,0.25,0.3875,0.3594192445281506,10
1632,0.25,0.4,0.3589714641386193,10
1633,0.25,0.41250000000000003,0.35850966147191554,10
1634,0.25,0.42500000000000004,0.35803385456714737,10
1635,0.25,0.4375,0.35754406201046146,10
1636,0.25,0.45,0.3570403029343173,10
1637,0.25,0.4625,0.3565225970167397,10
1638,0.25,0.47500000000000003,0.35599096448055034,10
1639,0.25,0.48750000000000004,0.3554454260925774,10
1640,0.25,0.5,0.3548860031628449,10
1641,0.25,0.5125000000000001,0.35431271754373994,10
1642,0.25,0.525,0.353725591629159,10
1643,0.25,0.5375,0.35312464835363355,10
1644,0.25,0.55,0.3525099111914339,10
1645,0.25,0.5625,0.35188140415565217,10
1646,0.25,0.5750000000000001,0.35123915179726456,10
1647,0.25,0.5875,0.3505831792041722,10
1648,0.25,0.6000000000000001,0.3499135120002211,10
1649,0.25,0.6125,0.3492301763442012,10
1650,0.25,0.625,0.3485331989288248,10
1651,0.25,0.6375000000000001,0.34782260697968337,10
1652,0.25,0.65,0.3470984282541847,10
1653,0.25,0.6625000000000001,0.3463606910404681,10
1654,0.25,0.675,0.3456094241562998,10
1655,0.25,0.6875,0.3448446569479468,10
1656,0.25,0.7000000000000001,0.344066419289031,10
1657,0.25,0.7125,0.343274741579362,10
1658,0.25,0.7250000000000001,0.3424696547437496,10
1659,0.25,0.7375,0.34165119023079593,10
1660,0.25,0.75,0.3408193800116671,10
1661,0.25,0.7625000000000001,0.3399742565788439,10
1662,0.25,0.775,0.33911585294485297,10
1663,0.25,0.7875000000000001,0.33824420264097715,10
1664,0.25,0.8,0.3373593397159456,10
1665,0.25,0.8125,0.33646129873460384,10
1666,0.25,0.8250000000000001,0.3355501147765634,10
1667,0.25,0.8375,0.3346258234348318,10
1668,0.25,0.8500000000000001,0.3336884608144222,10
1669,0.25,0.8625,0.33273806353094265,10
1670,0.25,0.875,0.33177466870916617,10
1671,0.25,0.8875000000000001,0.33079831398158055,10
1672,0.25,0.9,0.3298090374869181,10
1673,0.25,0.9125000000000001,0.3288068778686662,10
1674,0.25,0.925,0.3277918742735574,10
1675,0.25,0.9375,0.3267640663500407,10
1676,0.25,0.9500000000000001,0.3257234942467323,10
1677,0.25,0.9625,0.3246701986108477,10
1678,0.25,0.9750000000000001,0.32360422058661376,10
1679,0.25,0.9875,0.3225256018136616,10
1680,0.2625,0.0,0.3836541427718874,10
1681,0.2625,0.0125,0.38364664955130345,10
1682,0.2625,0.025,0.38362417018225453,10
1683,0.2625,0.037500000000000006,0.3835867055428381,10
1684,0.2625,0.05,0.38353425709651195,10
1685,0.2625,0.0625,0.38346682689203676,10
1686,0.2625,0.07500000000000001,0.3833844175633964,10
1687,0.2625,0.08750000000000001,0.38328703232969474,10
1688,0.2625,0.1,0.3831746749950301,10
1689,0.2625,0.1125,0.3830473499483466,10
1690,0.2625,0.125,0.38290506216326264,10
1691,0.2625,0.1375,0.3827478171978768,10
1692,0.2625,0.15000000000000002,0.3825756211945505,10
1693,0.2625,0.1625,0.3823884808796682,10
1694,0.2625,0.17500000000000002,0.38218640356337474,10
1695,0.2625,0.1875,0.3819693971392895,10
1696,0.2625,0.2,0.3817374700841984,10
1697,0.2625,0.21250000000000002,0.38149063145772244,10
1698,0.2625,0.225,0.38122889090196416,10
1699,0.2625,0.23750000000000002,0.38095225864113075,10
1700,0.2625,0.25,0.38066074548113465,10
1701,0.2625,0.2625,0.3803543628091717,10
1702,0.2625,0.275,0.380033122593276,10
1703,0.2625,0.28750000000000003,0.37969703738185256,10
1704,0.2625,0.30000000000000004,0.3793461203031874,10
1705,0.2625,0.3125,0.37898038506493414,10
1706,0.2625,0.325,0.3785998459535791,10
1707,0.2625,0.3375,0.37820451783388287,10
1708,0.2625,0.35000000000000003,0.3777944161482999,10
1709,0.2625,0.36250000000000004,0.3773695569163751,10
1710,0.2625,0.375,0.3769299567341183,10
1711,0.2625,0.3875,0.3764756327733555,10
1712,0.2625,0.4,0.37600660278105885,10
1713,0.2625,0.41250000000000003,0.37552288507865267,10
1714,0.2625,0.42500000000000004,0.37502449856129827,10
1715,0.2625,0.4375,0.37451146269715563,10
1716,0.2625,0.45,0.37398379752662286,10
1717,0.2625,0.4625,0.3734415236615537,10
1718,0.2625,0.47500000000000003,0.37288466228445194,10
1719,0.2625,0.48750000000000004,0.3723132351476444,10
1720,0.2625,0.5,0.3717272645724309,10
1721,0.2625,0.5125000000000001,0.37112677344821254,10
1722,0.2625,0.525,0.3705117852315975,10
1723,0.2625,0.5375,0.3698823239454848,10
1724,0.2625,0.55,0.369238414178126,10
1725,0.2625,0.5625,0.3685800810821643,10
1726,0.2625,0.5750000000000001,0.36790735037365263,10
1727,0.2625,0.5875,0.36722024833104877,10
1728,0.2625,0.6000000000000001,0.3665188017941889,10
1729,0.2625,0.6125,0.36580303816323917,10
1730,0.2625,0.625,0.36507298539762545,10
1731,0.2625,0.6375000000000001,0.3643286720149409,10
1732,0.2625,0.65,0.36357012708983255,10
1733,0.2625,0.6625000000000001,0.36279738025286495,10
1734,0.2625,0.675,0.36201046168936335,10
1735,0.2625,0.6875,0.3612094021382339,10
1736,0.2625,0.7000000000000001,0.3603942328907635,10
1737,0.2625,0.7125,0.3595649857893973,10
1738,0.2625,0.7250000000000001,0.3587216932264946,10
1739,0.2625,0.7375,0.3578643881430641,10
1740,0.2625,0.75,0.35699310402747647,10
1741,0.2625,0.7625000000000001,0.3561078749141567,10
1742,0.2625,0.775,0.35520873538225456,10
1743,0.2625,0.7875000000000001,0.35429572055429354,10
1744,0.2625,0.8,0.35336886609479945,10
1745,0.2625,0.8125,0.3524282082089066,10
1746,0.2625,0.8250000000000001,0.351473783640944,10
1747,0.2625,0.8375,0.35050562967300014,10
1748,0.2625,0.8500000000000001,0.34952378412346624,10
1749,0.2625,0.8625,0.3485282853455592,10
1750,0.2625,0.875,0.3475191722258234,10
1751,0.2625,0.8875000000000001,0.3464964841826119,10
1752,0.2625,0.9,0.3454602611645462,10
1753,0.2625,0.9125000000000001,0.34441054364895635,10
1754,0.2625,0.925,0.3433473726402991,10
1755,0.2625,0.9375,0.34227078966855695,10
1756,0.2625,0.9500000000000001,0.3411808367876153,10
1757,0.2625,0.9625,0.34007755657362,10
1758,0.2625,0.9750000000000001,0.338960992123314,10
1759,0.2625,0.9875,0.3378311870523543,10
1760,0.275,0.0,0.40090088199962853,10
1761,0.275,0.0125,0.40089305192976554,10
1762,0.275,0.025,0.4008695620260377,10
1763,0.275,0.037500000000000006,0.40083041320601626,10
1764,0.275,0.05,0.4007756069989472,10
1765,0.275,0.0625,0.40070514554569087,10
1766,0.275,0.07500000000000001,0.40061903159863893,10
1767,0.275,0.08750000000000001,0.4005172685216064,10
1768,0.275,0.1,0.40039986028970065,10
1769,0.275,0.1125,0.4002668114891657,10
1770,0.275,0.125,0.4001181273172034,10
1771,0.275,0.1375,0.39995381358177046,10
1772,0.275,0.15000000000000002,0.3997738767013511,10
1773,0.275,0.1625,0.3995783237047069,10
1774,0.275,0.17500000000000002,0.39936716223060204,10
1775,0.275,0.1875,0.3991404005275045,10
1776,0.275,0.2,0.39889804745326474,10
1777,0.275,0.21250000000000002,0.39864011247476866,10
1778,0.275,0.225,0.3983666056675687,10
1779,0.275,0.23750000000000002,0.3980775377154898,10
1780,0.275,0.25,0.3977729199102119,10
1781,0.275,0.2625,0.3974527641508295,10
1782,0.275,0.275,0.39711708294338605,10
1783,0.275,0.28750000000000003,0.3967658894003861,10
1784,0.275,0.30000000000000004,0.3963991972402828,10
1785,0.275,0.3125,0.39601702078694195,10
1786,0.275,0.325,0.3956193749690828,10
1787,0.275,0.3375,0.3952062753196944,10
1788,0.275,0.35000000000000003,0.39477773797542937,10
1789,0.275,0.36250000000000004,0.39433377967597316,10
1790,0.275,0.375,0.39387441776339044,10
1791,0.275,0.3875,0.39339967018144745,10
1792,0.275,0.4,0.39290955547491135,10
1793,0.275,0.41250000000000003,0.3924040927888255,10
1794,0.275,0.42500000000000004,0.3918833018677617,10
1795,0.275,0.4375,0.3913472030550492,10
1796,0.275,0.45,0.3907958172919797,10
1797,0.275,0.4625,0.39022916611698943,10
1798,0.275,0.47500000000000003,0.38964727166481783,10
1799,0.275,0.48750000000000004,0.3890501566656429,10
1800,0.275,0.5,0.3884378444441935,10
1801,0.275,0.5125000000000001,0.38781035891883786,10
1802,0.275,0.525,0.3871677246006495,10
1803,0.275,0.5375,0.38650996659244985,10
1804,0.275,0.55,0.3858371105878274,10
1805,0.275,0.5625,0.3851491828701342,10
1806,0.275,0.5750000000000001,0.3844462103114594,10
1807,0.275,0.5875,0.3837282203715791,10
1808,0.275,0.6000000000000001,0.382995241096884,10
1809,0.275,0.6125,0.38224730111928384,10
1810,0.275,0.625,0.38148442965508894,10
1811,0.275,0.6375000000000001,0.3807066565038688,10
1812,0.275,0.65,0.3799140120472883,10
1813,0.275,0.6625000000000001,0.37910652724792065,10
1814,0.275,0.675,0.3782842336480383,10
1815,0.275,0.6875,0.37744716336838025,10
1816,0.275,0.7000000000000001,0.37659534910689796,10
1817,0.275,0.7125,0.37572882413747777,10
1818,0.275,0.7250000000000001,0.37484762230864094,10
1819,0.275,0.7375,0.373951778042222,10
1820,0.275,0.75,0.3730413263320237,10
1821,0.275,0.7625000000000001,0.37211630274245006,10
1822,0.275,0.775,0.3711767434071176,10
1823,0.275,0.7875000000000001,0.3702226850274432,10
1824,0.275,0.8,0.3692541648712112,10
1825,0.275,0.8125,0.3682712207711169,10
1826,0.275,0.8250000000000001,0.3672738911232893,10
1827,0.275,0.8375,0.3662622148857909,10
1828,0.275,0.8500000000000001,0.36523623157709617,10
1829,0.275,0.8625,0.3641959812745475,10
1830,0.275,0.875,0.3631415046127902,10
1831,0.275,0.8875000000000001,0.36207284278218477,10
1832,0.275,0.9,0.36099003752719794,10
1833,0.275,0.9125000000000001,0.3598931311447725,10
1834,0.275,0.925,0.35878216648267436,10
1835,0.275,0.9375,0.3576571869378195,10
1836,0.275,0.9500000000000001,0.35651823645457825,10
1837,0.275,0.9625,0.3553653595230591,10
1838,0.275,0.9750000000000001,0.35419860117737056,10
1839,0.275,0.9875,0.35301800699386215,10
1840,0.28750000000000003,0.0,0.41800668364014515,10
1841,0.28750000000000003,0.0125,0.4179985194736814,10
1842,0.28750000000000003,0.025,0.41797402729320193,10
1843,0.28750000000000003,0.037500000000000006,0.4179332080554294,10
1844,0.28750000000000003,0.05,0.4178760633548601,10
1845,0.28750000000000003,0.0625,0.4178025954237016,10
1846,0.28750000000000003,0.07500000000000001,0.4177128071317856,10
1847,0.28750000000000003,0.08750000000000001,0.41760670198645594,10
1848,0.28750000000000003,0.1,0.41748428413243127,10
1849,0.28750000000000003,0.1125,0.41734555835164344,10
1850,0.28750000000000003,0.125,0.41719053006305074,10
1851,0.28750000000000003,0.1375,0.41701920532242587,10
1852,0.28750000000000003,0.15000000000000002,0.41683159082211974,10
1853,0.28750000000000003,0.1625,0.41662769389079995,10
1854,0.28750000000000003,0.17500000000000002,0.41640752249316443,10
1855,0.28750000000000003,0.1875,0.41617108522963037,10
1856,0.28750000000000003,0.2,0.41591839133599845,10
1857,0.28750000000000003,0.21250000000000002,0.41564945068309156,10
1858,0.28750000000000003,0.225,0.41536427377636986,10
1859,0.28750000000000003,0.23750000000000002,0.41506287175552004,10
1860,0.28750000000000003,0.25,0.41474525639402016,10
1861,0.28750000000000003,0.2625,0.41441144009867986,10
1862,0.28750000000000003,0.275,0.4140614359091559,10
1863,0.28750000000000003,0.28750000000000003,0.4136952574974422,10
1864,0.28750000000000003,0.30000000000000004,0.41331291916733653,10
1865,0.28750000000000003,0.3125,0.41291443585388127,10
1866,0.28750000000000003,0.325,0.41249982312278016,10
1867,0.28750000000000003,0.3375,0.4120690971697904,10
1868,0.28750000000000003,0.35000000000000003,0.4116222748200896,10
1869,0.28750000000000003,0.36250000000000004,0.41115937352761905,10
1870,0.28750000000000003,0.375,0.4106804113744017,10
1871,0.28750000000000003,0.3875,0.4101854070698356,10
1872,0.28750000000000003,0.4,0.4096743799499636,10
1873,0.28750000000000003,0.41250000000000003,0.4091473499767175,10
1874,0.28750000000000003,0.42500000000000004,0.4086043377371386,10
1875,0.28750000000000003,0.4375,0.40804536444257355,10
1876,0.28750000000000003,0.45,0.4074704519278456,10
1877,0.28750000000000003,0.4625,0.4068796226504016,10
1878,0.28750000000000003,0.47500000000000003,0.4062728996894352,10
1879,0.28750000000000003,0.48750000000000004,0.4056503067449849,10
1880,0.28750000000000003,0.5,0.4050118681370084,10
1881,0.28750000000000003,0.5125000000000001,0.40435760880443267,10
1882,0.28750000000000003,0.525,0.40368755430417963,10
1883,0.28750000000000003,0.5375,0.4030017308101681,10
1884,0.28750000000000003,0.55,0.40230016511229105,10
1885,0.28750000000000003,0.5625,0.40158288461536934,10
1886,0.28750000000000003,0.5750000000000001,0.4008499173380811,10
1887,0.28750000000000003,0.5875,0.4001012919118676,10
1888,0.28750000000000003,0.6000000000000001,0.39933703757981415,10
1889,0.28750000000000003,0.6125,0.3985571841955085,10
1890,0.28750000000000003,0.625,0.3977617622218744,10
1891,0.28750000000000003,0.6375000000000001,0.3969508027299814,10
1892,0.28750000000000003,0.65,0.39612433739783165,10
1893,0.28750000000000003,0.6625000000000001,0.39528239850912195,10
1894,0.28750000000000003,0.675,0.3944250189519833,10
1895,0.28750000000000003,0.6875,0.3935522322176954,10
1896,0.28750000000000003,0.7000000000000001,0.3926640723993792,10
1897,0.28750000000000003,0.7125,0.39176057419066473,10
1898,0.28750000000000003,0.7250000000000001,0.3908417728843357,10
1899,0.28750000000000003,0.7375,0.3899077043709515,10
1900,0.28750000000000003,0.75,0.38895840513744456,10
1901,0.28750000000000003,0.7625000000000001,0.38799391226569546,10
1902,0.28750000000000003,0.775,0.3870142634310844,10
1903,0.28750000000000003,0.7875000000000001,0.38601949690101944,10
1904,0.28750000000000003,0.8,0.38500965153344163,10
1905,0.28750000000000003,0.8125,0.38398476677530724,10
1906,0.28750000000000003,0.8250000000000001,0.38294488266104676,10
1907,0.28750000000000003,0.8375,0.3818900398110013,10
1908,0.28750000000000003,0.8500000000000001,0.38082027942983543,10
1909,0.28750000000000003,0.8625,0.3797356433049281,10
1910,0.28750000000000003,0.875,0.37863617380473996,10
1911,0.28750000000000003,0.8875000000000001,0.37752191387715867,10
1912,0.28750000000000003,0.9,0.3763929070478208,10
1913,0.28750000000000003,0.9125000000000001,0.37524919741841223,10
1914,0.28750000000000003,0.925,0.3740908296649447,10
1915,0.28750000000000003,0.9375,0.3729178490360116,10
1916,0.28750000000000003,0.9500000000000001,0.3717303013510193,10
1917,0.28750000000000003,0.9625,0.3705282329983985,10
1918,0.28750000000000003,0.9750000000000001,0.3693116909337911,10
1919,0.28750000000000003,0.9875,0.368080722678217,10
1920,0.30000000000000004,0.0,0.4349655341112303,10
1921,0.30000000000000004,0.0125,0.4349570387182965,10
1922,0.30000000000000004,0.025,0.4349315528713454,10
1923,0.30000000000000004,0.037500000000000006,0.43488907756591455,10
1924,0.30000000000000004,0.05,0.43482961446119023,10
1925,0.30000000000000004,0.0625,0.4347531658799424,10
1926,0.30000000000000004,0.07500000000000001,0.434659734808434,10
1927,0.30000000000000004,0.08750000000000001,0.43454932489630443,10
1928,0.30000000000000004,0.1,0.43442194045642685,10
1929,0.30000000000000004,0.1125,0.4342775864647397,10
1930,0.30000000000000004,0.125,0.4341162685600524,10
